"d_x","d_y","ts_x","ts_y","f_x","f_y","cs_x","cs_y"
1652,814.687805,1652,3500,1652,1406.466797,1652,3500,
1653,814.687805,1653,3500,1653,1407.817017,1653,3500,
1654,815.027954,1654,3500,1654,1407.486816,1654,3500,
1655,815.027954,1655,3500,1655,1408.779175,1655,3500,
1656,815.334045,1656,3500,1656,1407.565308,1656,3550,
1657,815.334045,1657,3500,1657,1408.796875,1657,3500,
1658,815.640137,1658,3500,1658,1407.52002,1658,3550,
1659,815.640137,1659,3500,1659,1407.52002,1659,3500,
1660,815.265991,1660,3500,1660,1406.059814,1660,3550,
1661,815.980286,1661,3500,1661,1407.13147,1661,3450,
1662,814.925842,1662,3500,1662,1405.549805,1662,3550,
1663,814.925842,1663,3500,1663,1404.985352,1663,3500,
1664,814.551697,1664,3500,1664,1403.278687,1664,3550,
1665,815.771179,1665,3500,1665,1404.814941,1665,3414.634277,
1666,814.88269,1666,3500,1666,1404.887573,1666,3550,
1667,814.88269,1667,3600,1667,1404.318726,1667,3500,
1668,817.99115,1668,3600,1668,1404.630371,1668,3500,
1669,819.380066,1669,3600,1669,1405.091675,1669,3500,
1670,822.488525,1670,3600,1670,1405.821289,1670,3500,
1671,823.182983,1671,3600,1671,1406.633667,1671,3550,
1672,825.596985,1672,3600,1672,1406.833008,1672,3550,
1673,826.291443,1673,3600,1673,1407.00354,1673,3550,
1674,828.044128,1674,3600,1674,1407.32373,1674,3550,
1675,828.738586,1675,3600,1675,1407.673828,1675,3550,
1676,829.822632,1676,3600,1676,1408.746216,1676,3512.195068,
1677,829.822632,1677,3600,1677,1409.167114,1677,3600,
1678,830.219482,1678,3600,1678,1408.800781,1678,3600,
1679,830.91394,1679,3600,1679,1410.104858,1679,3550,
1680,831.310791,1680,3600,1680,1410.104858,1680,3600,
1681,832.005249,1681,3600,1681,1411.533936,1681,3550,
1682,832.4021,1682,3600,1682,1410.454712,1682,3600,
1683,832.4021,1683,3600,1683,1411.128174,1683,3600,
1684,833.486084,1684,3600,1684,1412.524902,1684,3512.195068,
1685,834.875,1685,3600,1685,1415.100708,1685,3500,
1686,835.281494,1686,3600,1686,1415.131226,1686,3512.195068,
1687,835.281494,1687,3600,1687,1416.05127,1687,3600,
1688,835.678345,1688,3600,1688,1416.18457,1688,3600,
1689,835.678345,1689,3600,1689,1416.049316,1689,3600,
1690,835.380737,1690,3600,1690,1414.965942,1690,3650,
1691,835.380737,1691,3600,1691,1414.416992,1691,3600,
1692,835.744507,1692,3600,1692,1413.86438,1692,3650,
1693,835.744507,1693,3600,1693,1413.908691,1693,3600,
1694,835.446899,1694,3600,1694,1413.065796,1694,3650,
1695,835.446899,1695,3600,1695,1412.876099,1695,3600,
1696,835.84375,1696,3600,1696,1412.660767,1696,3600,
1697,835.84375,1697,3600,1697,1411.7229,1697,3600,
1698,836.240601,1698,3600,1698,1412.264526,1698,3600,
1699,836.935059,1699,3600,1699,1413.654297,1699,3550,
1700,837.331909,1700,3600,1700,1413.378662,1700,3600,
1701,837.331909,1701,3600,1701,1413.378662,1701,3600,
1702,837.034302,1702,3600,1702,1412.180298,1702,3650,
1703,837.034302,1703,3600,1703,1412.571167,1703,3600,
1704,837.431152,1704,3600,1704,1412.995728,1704,3600,
1705,837.431152,1705,3600,1705,1411.876221,1705,3600,
1706,890,1706,4000,1706,1412.357788,1706,3750,
1707,896.25,1707,4000,1707,1412.71582,1707,3800,
1708,899.375,1708,4000,1708,1415.589478,1708,3750,
1709,903.75,1709,4000,1709,1417.974609,1709,3800,
1710,906.25,1710,4000,1710,1420.561401,1710,3800,
1711,910.625,1711,4000,1711,1423.529053,1711,3850,
1712,911.875,1712,4000,1712,1425.009399,1712,3900,
1713,915,1713,4000,1713,1427.509033,1713,3900,
1714,916.25,1714,4000,1714,1429.304077,1714,3900,
1715,918.75,1715,4000,1715,1432.124634,1715,3900,
1716,920.625,1716,4000,1716,1435.081665,1716,3850,
1717,922.454285,1717,4000,1717,1438.092529,1717,3853.658447,
1718,923.704285,1718,4000,1718,1440.467773,1718,3900,
1719,925.519775,1719,4000,1719,1442.17395,1719,3950,
1720,926.769775,1720,4000,1720,1443.875732,1720,3900,
1721,927.98999,1721,4000,1721,1445.682739,1721,3950,
1722,929.23999,1722,4000,1722,1445.682739,1722,3900,
1723,930.459534,1723,4000,1723,1450.036011,1723,3853.658447,
1724,931.084534,1724,4000,1724,1452.109863,1724,3950,
1725,931.679749,1725,4000,1725,1453.429077,1725,4000,
1726,932.304749,1726,4000,1726,1455.564575,1726,3950,
1727,932.899963,1727,4000,1727,1455.050659,1727,4000,
1728,933.524963,1728,4000,1728,1455.649414,1728,3950,
1729,933.524963,1729,4000,1729,1454.419067,1729,4000,
1730,934.149963,1730,4000,1730,1454.461426,1730,3950,
1731,934.759705,1731,4000,1731,1455.097534,1731,3902.439209,
1732,934.759705,1732,4000,1732,1454.663208,1732,4000,
1733,935.369446,1733,4000,1733,1456.479004,1733,3902.439209,
1734,935.369446,1734,4000,1734,1456.529297,1734,4000,
1735,935.964661,1735,4000,1735,1456.526855,1735,4000,
1736,935.964661,1736,4000,1736,1456.327148,1736,4000,
1737,936.559875,1737,4000,1737,1455.233887,1737,4000,
1738,936.559875,1738,4000,1738,1454.053223,1738,4000,
1739,937.169617,1739,4000,1739,1455.077393,1739,3902.439209,
1740,937.794617,1740,4000,1740,1456.036011,1740,3950,
1741,937.794617,1741,4000,1741,1455.344604,1741,4000,
1742,937.169617,1742,4000,1742,1454.533569,1742,4050.000244,
1743,937.139832,1743,4000,1743,1454.533569,1743,4050.000244,
1744,937.139832,1744,4000,1744,1452.759521,1744,4000,
1745,937.110046,1745,4000,1745,1451.702393,1745,4050.000244,
1746,937.110046,1746,4000,1746,1452.121948,1746,4000,
1747,937.080261,1747,4000,1747,1450.967163,1747,4050.000244,
1748,937.080261,1748,4000,1748,1451.290283,1748,4000,
1749,938.895752,1749,4000,1749,1451.709717,1749,3950,
1750,938.270752,1750,4000,1750,1451.319702,1750,4050.000244,
1751,938.270752,1751,4000,1751,1450.868652,1751,4000,
1752,938.270752,1752,4000,1752,1449.622192,1752,4000,
1753,938.865967,1753,4000,1753,1449.939331,1753,4000,
1754,938.240967,1754,4000,1754,1447.885742,1754,4050.000244,
1755,938.240967,1755,4000,1755,1448.107666,1755,4000,
1756,938.240967,1756,4000,1756,1448.283569,1756,4000,
1757,937.615967,1757,4000,1757,1447.654907,1757,4050.000244,
1758,937.615967,1758,4000,1758,1447.73645,1758,4000,
1759,938.225708,1759,4000,1759,1449.388794,1759,3902.439209,
1760,938.225708,1760,4000,1760,1447.948608,1760,4000,
1761,938.225708,1761,4000,1761,1448.73291,1761,3902.439209,
1762,938.225708,1762,4000,1762,1448.766113,1762,4000,
1763,938.195923,1763,4000,1763,1448.844727,1763,4050.000244,
1764,938.195923,1764,4000,1764,1448.844727,1764,4000,
1765,938.805664,1765,4000,1765,1449.727661,1765,3951.219482,
1766,938.805664,1766,4000,1766,1450.614502,1766,4000,
1767,938.805664,1767,4000,1767,1450.745605,1767,4000,
1768,938.180664,1768,4000,1768,1450.82959,1768,4050.000244,
1769,938.150879,1769,4000,1769,1450.155762,1769,4050.000244,
1770,938.150879,1770,4000,1770,1449.324707,1770,4000,
1771,937.525879,1771,4000,1771,1449.2677,1771,4050.000244,
1772,937.525879,1772,4000,1772,1449.210205,1772,4000,
1773,937.496094,1773,4000,1773,1448.394165,1773,4050.000244,
1774,937.496094,1774,4000,1774,1448.288452,1774,4000,
1775,938.091309,1775,4000,1775,1449.033447,1775,4000,
1776,938.716309,1776,4000,1776,1449.843506,1776,3950,
1777,938.716309,1777,4000,1777,1451.404419,1777,3902.439209,
1778,938.716309,1778,4000,1778,1452.245728,1778,4000,
1779,938.716309,1779,4000,1779,1452.330688,1779,4000,
1780,938.716309,1780,4000,1780,1450.845093,1780,4000,
1781,938.091309,1781,4000,1781,1450.078125,1781,4050.000244,
1782,938.091309,1782,4000,1782,1448.544312,1782,4000,
1783,937.466309,1783,4000,1783,1447.729492,1783,4050.000244,
1784,937.466309,1784,4000,1784,1448.42981,1784,4000,
1785,938.07605,1785,4000,1785,1448.42981,1785,3902.439209,
1786,938.70105,1786,4000,1786,1448.440796,1786,3950,
1787,938.70105,1787,4000,1787,1448.432739,1787,4000,
1788,939.32605,1788,4000,1788,1449.246582,1788,3950,
1789,939.935791,1789,4000,1789,1451.665039,1789,3902.439209,
1790,941.185791,1790,4000,1790,1454.223511,1790,3900,
1791,941.185791,1791,4000,1791,1454.458008,1791,4000,
1792,941.185791,1792,4000,1792,1455.49707,1792,4000,
1793,942.405273,1793,4000,1793,1457.404297,1793,3902.439209,
1794,942.405273,1794,4000,1794,1458.539673,1794,4000,
1795,941.780273,1795,4000,1795,1458.111206,1795,4050.000244,
1796,942.405273,1796,4000,1796,1459.220947,1796,3950,
1797,941.780273,1797,4000,1797,1457.924805,1797,4050.000244,
1798,942.405273,1798,4000,1798,1457.461914,1798,3950,
1799,943.000488,1799,4000,1799,1457.792969,1799,4000,
1800,943.000488,1800,4000,1800,1458.124023,1800,4000,
1801,943.000488,1801,4000,1801,1458.455078,1801,4000,
1802,943.000488,1802,4000,1802,1459.591187,1802,4000,
1803,944.220703,1803,4000,1803,1460.842651,1803,3950,
1804,944.220703,1804,4000,1804,1462.120605,1804,4000,
1805,944.830505,1805,4000,1805,1465.015259,1805,3853.658447,
1806,944.830505,1806,4000,1806,1465.015259,1806,4000,
1807,944.830444,1807,4000,1807,1466.249878,1807,3902.439209,
1808,944.830444,1808,4000,1808,1466.723389,1808,4000,
1809,944.830444,1809,4000,1809,1467.90918,1809,3902.439209,
1810,944.830444,1810,4000,1810,1466.76123,1810,4000,
1811,944.220703,1811,4000,1811,1466.187134,1811,3951.219482,
1812,944.220703,1812,4000,1812,1466.421631,1812,4000,
1813,944.220703,1813,4000,1813,1466.656128,1813,4000,
1814,944.220703,1814,4000,1814,1465.266235,1814,4000,
1815,944.815918,1815,4000,1815,1465.452393,1815,4000,
1816,944.815918,1816,4000,1816,1466.446533,1816,4000,
1817,944.815918,1817,4000,1817,1465.856567,1817,4000,
1818,944.815918,1818,4000,1818,1466.850708,1818,4000,
1819,945.411133,1819,4000,1819,1466.306641,1819,4000,
1820,946.036133,1820,4000,1820,1467.320557,1820,3950,
1821,945.426392,1821,4000,1821,1468.2677,1821,3951.219482,
1822,945.426392,1822,4000,1822,1468.455078,1822,4000,
1823,944.801392,1823,4000,1823,1467.832153,1823,4050.000244,
1824,944.801392,1824,4000,1824,1467.099243,1824,4000,
1825,944.801392,1825,4000,1825,1467.144165,1825,4000,
1826,944.176392,1826,4000,1826,1464.006348,1826,4050.000244,
1827,944.176392,1827,4000,1827,1464.006348,1827,4000,
1828,944.176392,1828,4000,1828,1462.421631,1828,4000,
1829,944.786133,1829,4000,1829,1463.952271,1829,3902.439209,
1830,944.786133,1830,4000,1830,1462.414795,1830,4000,
1831,946.006348,1831,4000,1831,1463.28479,1831,3950,
1832,946.006348,1832,4000,1832,1462.664307,1832,4000,
1833,945.381348,1833,4000,1833,1461.991455,1833,4050.000244,
1834,945.381348,1834,4000,1834,1462.081055,1834,4000,
1835,945.351563,1835,4000,1835,1461.406128,1835,4050.000244,
1836,945.351563,1836,4000,1836,1461.447388,1836,4000,
1837,944.726563,1837,4000,1837,1460.678589,1837,4050.000244,
1838,944.726563,1838,4000,1838,1460.671631,1838,4000,
1839,944.726563,1839,4000,1839,1461.423584,1839,3951.219482,
1840,944.726563,1840,4000,1840,1461.37085,1840,4000,
1841,945.336365,1841,4000,1841,1462.86438,1841,3853.658447,
1842,945.336365,1842,4000,1842,1462.097778,1842,4000,
1843,945.336304,1843,4000,1843,1463.625854,1843,3902.439209,
1844,945.336304,1844,4000,1844,1464.429199,1844,4000,
1845,945.306519,1845,4000,1845,1463.705933,1845,4050.000244,
1846,945.306519,1846,4000,1846,1463.744873,1846,4000,
1847,945.872009,1847,4000,1847,1463.874634,1847,4050.000244,
1848,945.872009,1848,4000,1848,1463.874634,1848,4000,
1849,946.48175,1849,4000,1849,1465.5896,1849,3902.439209,
1850,945.85675,1850,4000,1850,1463.375488,1850,4050.000244,
1851,945.23175,1851,4000,1851,1462.647461,1851,4050.000244,
1852,945.23175,1852,4000,1852,1461.80835,1852,4000,
1853,945.23175,1853,4000,1853,1461.748535,1853,4000,
1854,945.23175,1854,4000,1854,1462.49939,1854,4000,
1855,945.201965,1855,4000,1855,1461.723267,1855,4050.000244,
1856,945.826965,1856,4000,1856,1463.301514,1856,3950,
1857,945.79718,1857,4000,1857,1462.57312,1857,4050.000244,
1858,946.42218,1858,4000,1858,1464.24585,1858,3950,
1859,947.017395,1859,4000,1859,1464.422852,1859,4000,
1860,947.017395,1860,4000,1860,1463.84082,1860,4000,
1861,948.236877,1861,4000,1861,1465.651733,1861,3902.439209,
1862,948.236877,1862,4000,1862,1463.54895,1862,4000,
1863,947.611877,1863,4000,1863,1462.960449,1863,4050.000244,
1864,948.236877,1864,4000,1864,1462.430664,1864,3950,
1865,948.236877,1865,4000,1865,1462.654785,1865,4000,
1866,948.236877,1866,4000,1866,1463.643677,1866,4000,
1867,948.846619,1867,4000,1867,1465.457886,1867,3902.439209,
1868,949.471619,1868,4000,1868,1467.281128,1868,3950,
1869,949.471558,1869,4000,1869,1467.281128,1869,3902.439209,
1870,950.096558,1870,4000,1870,1466.806152,1870,3950,
1871,950.706299,1871,4000,1871,1469.487427,1871,3902.439209,
1872,950.706299,1872,4000,1872,1470.672852,1872,4000,
1873,951.926514,1873,4000,1873,1471.974243,1873,3950,
1874,952.551514,1874,4000,1874,1473.324707,1874,3950,
1875,953.161255,1875,4000,1875,1475.485107,1875,3902.439209,
1876,953.786255,1876,4000,1876,1477.696289,1876,3950,
1877,954.395996,1877,4000,1877,1479.12915,1877,3902.439209,
1878,954.395996,1878,4000,1878,1480.556396,1878,4000,
1879,955.005737,1879,4000,1879,1481.990723,1879,3902.439209,
1880,955.005737,1880,4000,1880,1482.60791,1880,4000,
1881,955.615479,1881,4000,1881,1484.824219,1881,3902.439209,
1882,955.615479,1882,4000,1882,1483.854614,1882,4000,
1883,955.615479,1883,4000,1883,1485.976318,1883,3902.439209,
1884,955.615479,1884,4000,1884,1487.359009,1884,4000,
1885,955.615479,1885,4000,1885,1487.148071,1885,4000,
1886,956.240479,1886,4000,1886,1488.554199,1886,3950,
1887,958.069763,1887,4000,1887,1491.672241,1887,3853.658447,
1888,958.069763,1888,4000,1888,1490.84436,1888,4000,
1889,958.039978,1889,4000,1889,1489.95166,1889,4050.000244,
1890,958.039978,1890,4000,1890,1489.95166,1890,4000,
1891,958.010193,1891,4000,1891,1489.00769,1891,4050.000244,
1892,958.010193,1892,4000,1892,1488.028564,1892,4000,
1893,957.385193,1893,4000,1893,1487.772339,1893,4050.000244,
1894,957.385193,1894,4000,1894,1487.410156,1894,4000,
1895,957.355408,1895,4000,1895,1486.224487,1895,4050.000244,
1896,957.980408,1896,4000,1896,1485.838257,1896,3950,
1897,958.575623,1897,4000,1897,1485.422729,1897,4000,
1898,958.575623,1898,4000,1898,1484.195923,1898,4000,
1899,958.575623,1899,4000,1899,1484.519043,1899,4000,
1900,958.575623,1900,4000,1900,1483.244141,1900,4000,
1901,959.766113,1901,4000,1901,1483.611938,1901,4000,
1902,959.766113,1902,4000,1902,1482.381104,1902,4000,
1903,960.985596,1903,4000,1903,1484.356567,1903,3902.439209,
1904,960.985596,1904,4000,1904,1483.219727,1904,4000,
1905,960.390381,1905,4000,1905,1483.588989,1905,4000,
1906,959.765381,1906,4000,1906,1483.135498,1906,4050.000244,
1907,959.110596,1907,4000,1907,1481.03833,1907,4100,
1908,959.110596,1908,4000,1908,1478.760498,1908,4000,
1909,959.110596,1909,4000,1909,1480.398315,1909,3902.439209,
1910,958.485596,1910,4000,1910,1480.432251,1910,4050.000244,
1911,957.860596,1911,4000,1911,1480.432251,1911,4050.000244,
1912,957.860596,1912,4000,1912,1481.193359,1912,4000,
1913,958.455811,1913,4000,1913,1481.227905,1913,4000,
1914,958.455811,1914,4000,1914,1482.082764,1914,4000,
1915,958.455811,1915,4000,1915,1482.165405,1915,4000,
1916,958.455811,1916,4000,1916,1483.022583,1916,4000,
1917,958.455811,1917,4000,1917,1482.270264,1917,4000,
1918,957.830811,1918,4000,1918,1481.440186,1918,4050.000244,
1919,957.205811,1919,4000,1919,1480.562256,1919,4050.000244,
1920,956.580811,1920,4000,1920,1479.636597,1920,4050.000244,
1921,955.360596,1921,4000,1921,1478.617676,1921,4050.000244,
1922,955.360596,1922,4000,1922,1478.277222,1922,4000,
1923,954.735596,1923,4000,1923,1477.11853,1923,4050.000244,
1924,954.735596,1924,4000,1924,1475.075073,1924,4000,
1925,954.705811,1925,4000,1925,1473.819946,1925,4050.000244,
1926,954.705811,1926,4000,1926,1473.380737,1926,4000,
1927,955.926025,1927,4000,1927,1474.645508,1927,3950,
1928,955.926025,1928,4000,1928,1475.930542,1928,4000,
1929,956.535767,1929,4000,1929,1477.28479,1929,3902.439209,
1930,956.535767,1930,4000,1930,1475.528442,1930,4000,
1931,955.315552,1931,4000,1931,1475.286011,1931,4050.000244,
1932,955.315552,1932,4000,1932,1475.286011,1932,4000,
1933,955.315552,1933,4000,1933,1475.089478,1933,4000,
1934,954.690552,1934,4000,1934,1474.028442,1934,4050.000244,
1935,953.470337,1935,4000,1935,1472.874268,1935,4050.000244,
1936,953.470337,1936,4000,1936,1472.489014,1936,4000,
1937,952.845337,1937,4000,1937,1471.286987,1937,4050.000244,
1938,952.845337,1938,4000,1938,1470.853394,1938,4000,
1939,952.845337,1939,4000,1939,1472.006226,1939,3951.219482,
1940,953.470337,1940,4000,1940,1473.275024,1940,3950,
1941,953.470337,1941,4000,1941,1473.806152,1941,4000,
1942,953.470337,1942,4000,1942,1474.430664,1942,4000,
1943,954.080078,1943,4000,1943,1475.098267,1943,3951.219482,
1944,954.705078,1944,4000,1944,1476.652222,1944,3950,
1945,954.080078,1945,4000,1945,1475.832153,1945,4050.000244,
1946,954.080078,1946,4000,1946,1476.553711,1946,4000,
1947,954.689819,1947,4000,1947,1478.102539,1947,3902.439209,
1948,954.064819,1948,4000,1948,1476.401855,1948,4050.000244,
1949,953.439819,1949,4000,1949,1475.440796,1949,4050.000244,
1950,953.439819,1950,4000,1950,1473.648315,1950,4000,
1951,953.410034,1951,4000,1951,1472.637939,1951,4050.000244,
1952,953.410034,1952,4000,1952,1473.261108,1952,4000,
1953,954.629578,1953,4000,1953,1473.261108,1953,3853.658447,
1954,954.629578,1954,4000,1954,1473.20813,1954,4000,
1955,955.224792,1955,4000,1955,1474.019409,1955,4000,
1956,955.224792,1956,4000,1956,1474.92395,1956,4000,
1957,955.834534,1957,4000,1957,1475.874512,1957,3951.219482,
1958,955.834534,1958,4000,1958,1476.874268,1958,4000,
1959,955.834534,1959,4000,1959,1477.105103,1959,4000,
1960,955.209534,1960,4000,1960,1475.751953,1960,4050.000244,
1961,954.584534,1961,4000,1961,1474.282593,1961,4050.000244,
1962,955.209534,1962,4000,1962,1475.203857,1962,3950,
1963,954.614319,1963,4000,1963,1475.29248,1963,4000,
1964,955.239319,1964,4000,1964,1475.402222,1964,3950,
1965,955.239258,1965,4000,1965,1476.20813,1965,3902.439209,
1966,955.864258,1966,4000,1966,1477.902832,1966,3950,
1967,955.864258,1967,4000,1967,1478.040771,1967,4000,
1968,956.489258,1968,4000,1968,1477.417603,1968,3950,
1969,957.709473,1969,4000,1969,1479.25769,1969,3950,
1970,958.334473,1970,4000,1970,1481.194214,1970,3950,
1971,958.334473,1971,4000,1971,1483.12854,1971,3902.439209,
1972,958.959473,1972,4000,1972,1485.116211,1972,3950,
1973,958.959473,1973,4000,1973,1486.31543,1973,3951.219482,
1974,958.959473,1974,4000,1974,1486.31543,1974,4000,
1975,958.334473,1975,4000,1975,1485.828857,1975,4050.000244,
1976,957.709473,1976,4000,1976,1485.248291,1976,4050.000244,
1977,957.084473,1977,4000,1977,1484.620117,1977,4050.000244,
1978,957.084473,1978,4000,1978,1483.94873,1978,4000,
1979,957.054688,1979,4000,1979,1483.27124,1979,4050.000244,
1980,957.054688,1980,4000,1980,1483.365356,1980,4000,
1981,957.620178,1981,4000,1981,1483.549683,1981,4050.000244,
1982,957.620178,1982,4000,1982,1484.554321,1982,4000,
1983,958.215393,1983,4000,1983,1483.999756,1983,4000,
1984,958.840393,1984,4000,1984,1485.115967,1984,3950,
1985,960.059937,1985,4000,1985,1487.064819,1985,3853.658447,
1986,960.059937,1986,4000,1986,1485.88623,1986,4000,
1987,960.059937,1987,4000,1987,1486.981934,1987,3902.439209,
1988,959.434937,1988,4000,1988,1486.484009,1988,4050.000244,
1989,958.809937,1989,4000,1989,1485.102173,1989,4050.000244,
1990,958.809937,1990,4000,1990,1484.398193,1990,4000,
1991,958.809937,1991,4000,1991,1483.645508,1991,4000,
1992,958.809937,1992,4000,1992,1482.126221,1992,4000,
1993,958.184937,1993,4000,1993,1480.503662,1993,4050.000244,
1994,958.809937,1994,4000,1994,1480.511475,1994,3950,
1995,958.809937,1995,4000,1995,1480.511475,1995,3902.439209,
1996,959.434937,1996,4000,1996,1482.15979,1996,3950,
1997,959.434937,1997,4000,1997,1483.065552,1997,4000,
1998,959.434937,1998,4000,1998,1484.019043,1998,4000,
1999,959.405151,1999,4000,1999,1483.424561,1999,4050.000244,
2000,959.405151,2000,4000,2000,1484.378052,2000,4000,
2001,959.375366,2001,4000,2001,1483.783691,2001,4050.000244,
2002,958.750366,2002,4000,2002,1483.870117,2002,4050.000244,
2003,958.125366,2003,4000,2003,1483.136475,2003,4050.000244,
2004,957.500366,2004,4000,2004,1482.308838,2004,4050.000244,
2005,956.875366,2005,4000,2005,1480.595459,2005,4050.000244,
2006,956.875366,2006,4000,2006,1477.986206,2006,4000,
2007,957.485107,2007,4000,2007,1479.342041,2007,3902.439209,
2008,957.485107,2008,4000,2008,1477.584106,2008,4000,
2009,956.264893,2009,4000,2009,1477.341675,2009,4050.000244,
2010,956.264893,2010,4000,2010,1477.918335,2010,4000,
2011,957.455383,2011,4000,2011,1477.813721,2011,4000,
2012,957.455383,2012,4000,2012,1477.709106,2012,4000,
2013,957.455383,2013,4000,2013,1477.604492,2013,4000,
2014,957.455383,2014,4000,2014,1478.320801,2014,4000,
2015,957.425598,2015,4000,2015,1476.651855,2015,4050.000244,
2016,957.425598,2016,4000,2016,1476.651855,2016,4000,
2017,957.425598,2017,4000,2017,1476.475708,2017,3951.219482,
2018,957.425598,2018,4000,2018,1476.320435,2018,4000,
2019,956.830383,2019,4000,2019,1476.119019,2019,4000,
2020,956.205383,2020,4000,2020,1475.87439,2020,4050.000244,
2021,956.205383,2021,4000,2021,1475.627197,2021,4000,
2022,956.205383,2022,4000,2022,1476.156006,2022,4000,
2023,955.580383,2023,4000,2023,1475.913574,2023,4050.000244,
2024,956.205383,2024,4000,2024,1477.325684,2024,3950,
2025,956.800598,2025,4000,2025,1478.043945,2025,4000,
2026,956.800598,2026,4000,2026,1478.809814,2026,4000,
2027,958.020081,2027,4000,2027,1480.453857,2027,3902.439209,
2028,958.020081,2028,4000,2028,1478.940308,2028,4000,
2029,958.02002,2029,4000,2029,1480.537354,2029,3902.439209,
2030,958.02002,2030,4000,2030,1481.444214,2030,4000,
2031,956.799805,2031,4000,2031,1480.713867,2031,4050.000244,
2032,956.799805,2032,4000,2032,1480.663208,2032,4000,
2033,957.39502,2033,4000,2033,1480.658569,2033,4000,
2034,957.39502,2034,4000,2034,1480.653809,2034,4000,
2035,956.77002,2035,4000,2035,1479.829224,2035,4050.000244,
2036,956.77002,2036,4000,2036,1480.550659,2036,4000,
2037,957.365234,2037,4000,2037,1480.550659,2037,4000,
2038,957.990234,2038,4000,2038,1480.614258,2038,3950,
2039,957.990234,2039,4000,2039,1480.657837,2039,4000,
2040,957.990234,2040,4000,2040,1480.747437,2040,4000,
2041,958.599976,2041,4000,2041,1483.260132,2041,3902.439209,
2042,959.224976,2042,4000,2042,1484.283813,2042,3950,
2043,958.004761,2043,4000,2043,1483.650024,2043,4050.000244,
2044,958.004761,2044,4000,2044,1484.608032,2044,4000,
2045,957.379761,2045,4000,2045,1483.139038,2045,4050.000244,
2046,957.379761,2046,4000,2046,1483.183716,2046,4000,
2047,957.349976,2047,4000,2047,1482.454224,2047,4050.000244,
2048,957.349976,2048,4000,2048,1480.846802,2048,4000,
2049,956.724976,2049,4000,2049,1479.97522,2049,4050.000244,
2050,956.724976,2050,4000,2050,1478.319458,2050,4000,
2051,956.69519,2051,4000,2051,1477.445435,2051,4050.000244,
2052,956.69519,2052,4000,2052,1478.209106,2052,4000,
2053,957.885681,2053,4000,2053,1478.293091,2053,4000,
2054,957.885681,2054,4000,2054,1478.331055,2054,4000,
2055,958.510681,2055,4000,2055,1479.206787,2055,3950,
2056,958.510681,2056,4000,2056,1480.113037,2056,4000,
2057,958.51062,2057,4000,2057,1481.803833,2057,3902.439209,
2058,958.51062,2058,4000,2058,1481.803833,2058,4000,
2059,957.290405,2059,4000,2059,1480.188599,2059,4050.000244,
2060,957.290405,2060,4000,2060,1480.134399,2060,4000,
2061,957.26062,2061,4000,2061,1479.30603,2061,4050.000244,
2062,957.26062,2062,4000,2062,1477.645996,2062,4000,
2063,957.855835,2063,4000,2063,1476.75,2063,4000,
2064,957.855835,2064,4000,2064,1477.511108,2064,4000,
2065,958.45105,2065,4000,2065,1477.545776,2065,4000,
2066,959.07605,2066,4000,2066,1479.239014,2066,3950,
2067,958.45105,2067,4000,2067,1478.548706,2067,4050.000244,
2068,958.45105,2068,4000,2068,1479.405884,2068,4000,
2069,958.421265,2069,4000,2069,1478.715698,2069,4050.000244,
2070,958.421265,2070,4000,2070,1479.618408,2070,4000,
2071,957.796265,2071,4000,2071,1478.928833,2071,4050.000244,
2072,957.796265,2072,4000,2072,1479.7854,2072,4000,
2073,957.796265,2073,4000,2073,1479.870605,2073,4000,
2074,957.171265,2074,4000,2074,1479.043335,2074,4050.000244,
2075,957.141479,2075,4000,2075,1478.213745,2075,4050.000244,
2076,957.141479,2076,4000,2076,1477.318359,2076,4000,
2077,957.111694,2077,4000,2077,1476.438232,2077,4050.000244,
2078,957.111694,2078,4000,2078,1474.773926,2078,4000,
2079,957.081909,2079,4000,2079,1474.773926,2079,4050.000244,
2080,957.081909,2080,4000,2080,1475.529785,2080,4000,
2081,956.427124,2081,4000,2081,1473.936279,2081,4100,
2082,956.427124,2082,4000,2082,1474.643921,2082,4000,
2083,956.427124,2083,4000,2083,1475.348022,2083,3951.219482,
2084,955.802124,2084,4000,2084,1474.418457,2084,4050.000244,
2085,954.552124,2085,4000,2085,1472.639282,2085,4100,
2086,954.552124,2086,4000,2086,1472.338013,2086,4000,
2087,953.927124,2087,4000,2087,1470.380615,2087,4050.000244,
2088,953.302124,2088,4000,2088,1469.986938,2088,4050.000244,
2089,952.677124,2089,4000,2089,1468.772461,2089,4050.000244,
2090,952.677124,2090,4000,2090,1469.101562,2090,4000,
2091,952.647339,2091,4000,2091,1467.887085,2091,4050.000244,
2092,952.022339,2092,4000,2092,1467.445557,2092,4050.000244,
2093,953.21283,2093,4000,2093,1467.091309,2093,4000,
2094,953.21283,2094,4000,2094,1466.737183,2094,4000,
2095,953.212769,2095,4000,2095,1468.750977,2095,3902.439209,
2096,953.212769,2096,4000,2096,1469.219482,2096,4000,
2097,952.587769,2097,4000,2097,1468.099243,2097,4050.000244,
2098,952.587769,2098,4000,2098,1468.521729,2098,4000,
2099,951.962769,2099,4000,2099,1467.355957,2099,4050.000244,
2100,951.337769,2100,4000,2100,1467.355957,2100,4050.000244,
2101,951.307983,2101,4000,2101,1466.142578,2101,4050.000244,
